"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2015","4,802.02","4,802.02","4,802.02","4,802.02","","0.20%"
"07/30/2015","4,792.30","4,792.30","4,792.30","4,792.30","","0.30%"
"07/29/2015","4,777.90","4,777.90","4,777.90","4,777.90","","-0.40%"
"07/28/2015","4,797.17","4,797.17","4,797.17","4,797.17","","0.46%"
"07/27/2015","4,775.27","4,775.27","4,775.27","4,775.27","","-0.23%"
"07/26/2015","4,786.49","4,786.49","4,786.49","4,786.49","","-0.46%"
"07/23/2015","4,808.39","4,808.39","4,808.39","4,808.39","","1.40%"
"07/22/2015","4,741.97","4,741.97","4,741.97","4,741.97","","0.23%"
"07/21/2015","4,731.31","4,731.31","4,731.31","4,731.31","","1.61%"
"07/14/2015","4,656.13","4,656.13","4,656.13","4,656.13","","0.59%"
"07/13/2015","4,628.85","4,628.85","4,628.85","4,628.85","","0.30%"
"07/12/2015","4,615.19","4,615.19","4,615.19","4,615.19","","0.33%"
"07/09/2015","4,599.91","4,599.91","4,599.91","4,599.91","","0.44%"
"07/08/2015","4,579.72","4,579.72","4,579.72","4,579.72","","0.32%"
"07/07/2015","4,565.24","4,565.24","4,565.24","4,565.24","","0.85%"
"07/06/2015","4,526.71","4,526.71","4,526.71","4,526.71","","-0.20%"
"07/05/2015","4,536.00","4,536.00","4,536.00","4,536.00","","-0.80%"
"07/02/2015","4,572.58","4,572.58","4,572.58","4,572.58","","-0.23%"
"06/30/2015","4,583.10","4,583.10","4,583.10","4,583.10","","1.13%"
"06/29/2015","4,531.98","4,531.98","4,531.98","4,531.98","","0.66%"
"06/28/2015","4,502.22","4,502.22","4,502.22","4,502.22","","1.05%"
"06/25/2015","4,455.28","4,455.28","4,455.28","4,455.28","","-0.04%"
"06/24/2015","4,457.24","4,457.24","4,457.24","4,457.24","","-0.72%"
"06/23/2015","4,489.45","4,489.45","4,489.45","4,489.45","","-0.32%"
"06/22/2015","4,503.98","4,503.98","4,503.98","4,503.98","","-0.17%"
"06/21/2015","4,511.46","4,511.46","4,511.46","4,511.46","","-0.19%"
"06/18/2015","4,519.85","4,519.85","4,519.85","4,519.85","","-0.17%"
"06/17/2015","4,527.41","4,527.41","4,527.41","4,527.41","","0.46%"
"06/16/2015","4,506.71","4,506.71","4,506.71","4,506.71","","0.65%"
"06/15/2015","4,477.55","4,477.55","4,477.55","4,477.55","","0.54%"
"06/14/2015","4,453.36","4,453.36","4,453.36","4,453.36","","-1.37%"
"06/11/2015","4,515.13","4,515.13","4,515.13","4,515.13","","-0.91%"
"06/10/2015","4,556.68","4,556.68","4,556.68","4,556.68","","0.95%"
"06/09/2015","4,513.97","4,513.97","4,513.97","4,513.97","","-0.62%"
"06/08/2015","4,542.27","4,542.27","4,542.27","4,542.27","","-1.63%"
"06/07/2015","4,617.70","4,617.70","4,617.70","4,617.70","","0.57%"
"06/04/2015","4,591.42","4,591.42","4,591.42","4,591.42","","0.10%"
"06/02/2015","4,586.84","4,586.84","4,586.84","4,586.84","","-0.80%"
"06/01/2015","4,623.63","4,623.63","4,623.63","4,623.63","","0.80%"
"05/31/2015","4,586.95","4,586.95","4,586.95","4,586.95","","0.93%"
"05/28/2015","4,544.70","4,544.70","4,544.70","4,544.70","","-1.55%"
"05/27/2015","4,616.12","4,616.12","4,616.12","4,616.12","","-0.24%"
"05/26/2015","4,627.16","4,627.16","4,627.16","4,627.16","","0.26%"
"05/25/2015","4,615.01","4,615.01","4,615.01","4,615.01","","2.86%"
"05/24/2015","4,486.77","4,486.77","4,486.77","4,486.77","","0.08%"
"05/21/2015","4,483.28","4,483.28","4,483.28","4,483.28","","0.62%"
"05/20/2015","4,455.57","4,455.57","4,455.57","4,455.57","","-0.08%"
"05/19/2015","4,459.28","4,459.28","4,459.28","4,459.28","","1.18%"
"05/18/2015","4,407.42","4,407.42","4,407.42","4,407.42","","2.12%"
"05/17/2015","4,315.99","4,315.99","4,315.99","4,315.99","","0.03%"
"05/14/2015","4,314.88","4,314.88","4,314.88","4,314.88","","-0.64%"
"05/13/2015","4,342.66","4,342.66","4,342.66","4,342.66","","0.37%"
"05/12/2015","4,326.61","4,326.61","4,326.61","4,326.61","","-0.52%"
"05/11/2015","4,349.22","4,349.22","4,349.22","4,349.22","","1.69%"
"05/10/2015","4,277.05","4,277.05","4,277.05","4,277.05","","3.75%"
"05/07/2015","4,122.32","4,122.32","4,122.32","4,122.32","","0.79%"
"05/06/2015","4,089.88","4,089.88","4,089.88","4,089.88","","1.88%"
"05/05/2015","4,014.37","4,014.37","4,014.37","4,014.37","","1.38%"
"05/04/2015","3,959.73","3,959.73","3,959.73","3,959.73","","-2.16%"
"04/30/2015","4,047.28","4,047.28","4,047.28","4,047.28","","-1.27%"
"04/29/2015","4,099.20","4,099.20","4,099.20","4,099.20","","-0.47%"
"04/27/2015","4,118.49","4,118.49","4,118.49","4,118.49","","0.59%"
"04/26/2015","4,094.47","4,094.47","4,094.47","4,094.47","","-2.33%"
"04/23/2015","4,192.20","4,192.20","4,192.20","4,192.20","","-1.43%"
"04/22/2015","4,252.94","4,252.94","4,252.94","4,252.94","","-0.71%"
"04/21/2015","4,283.24","4,283.24","4,283.24","4,283.24","","-1.45%"
"04/20/2015","4,346.26","4,346.26","4,346.26","4,346.26","","-0.63%"
"04/19/2015","4,373.65","4,373.65","4,373.65","4,373.65","","0.01%"
"04/16/2015","4,373.33","4,373.33","4,373.33","4,373.33","","0.29%"
"04/15/2015","4,360.49","4,360.49","4,360.49","4,360.49","","1.60%"
"04/13/2015","4,291.62","4,291.62","4,291.62","4,291.62","","-0.32%"
"04/12/2015","4,305.27","4,305.27","4,305.27","4,305.27","","-0.93%"
"04/09/2015","4,345.89","4,345.89","4,345.89","4,345.89","","-0.03%"
"04/08/2015","4,347.13","4,347.13","4,347.13","4,347.13","","0.05%"
"04/07/2015","4,345.03","4,345.03","4,345.03","4,345.03","","-1.19%"
"04/06/2015","4,397.25","4,397.25","4,397.25","4,397.25","","-0.76%"
"04/05/2015","4,431.10","4,431.10","4,431.10","4,431.10","","-0.92%"
"04/02/2015","4,472.13","4,472.13","4,472.13","4,472.13","","-0.91%"
"04/01/2015","4,513.10","4,513.10","4,513.10","4,513.10","","-0.38%"
"03/31/2015","4,530.48","4,530.48","4,530.48","4,530.48","","0.47%"
"03/30/2015","4,509.28","4,509.28","4,509.28","4,509.28","","-1.07%"
"03/29/2015","4,558.08","4,558.08","4,558.08","4,558.08","","1.08%"
"03/25/2015","4,509.30","4,509.30","4,509.30","4,509.30","","0.35%"
"03/24/2015","4,493.40","4,493.40","4,493.40","4,493.40","","-0.29%"
"03/23/2015","4,506.55","4,506.55","4,506.55","4,506.55","","-0.59%"
"03/22/2015","4,533.21","4,533.21","4,533.21","4,533.21","","1.46%"
"03/19/2015","4,468.02","4,468.02","4,468.02","4,468.02","","0.57%"
"03/18/2015","4,442.81","4,442.81","4,442.81","4,442.81","","-0.79%"
"03/16/2015","4,477.99","4,477.99","4,477.99","4,477.99","","-1.29%"
"03/15/2015","4,536.39","4,536.39","4,536.39","4,536.39","","-0.45%"
"03/12/2015","4,556.94","4,556.94","4,556.94","4,556.94","","-0.63%"
"03/11/2015","4,585.72","4,585.72","4,585.72","4,585.72","","-1.37%"
"03/10/2015","4,649.30","4,649.30","4,649.30","4,649.30","","0.50%"
"03/09/2015","4,626.22","4,626.22","4,626.22","4,626.22","","0.03%"
"03/08/2015","4,624.94","4,624.94","4,624.94","4,624.94","","-0.86%"
"03/05/2015","4,664.91","4,664.91","4,664.91","4,664.91","","-0.36%"
"03/04/2015","4,681.53","4,681.53","4,681.53","4,681.53","","-0.30%"
"03/03/2015","4,695.79","4,695.79","4,695.79","4,695.79","","-0.50%"
"03/02/2015","4,719.40","4,719.40","4,719.40","4,719.40","","-0.43%"
"03/01/2015","4,739.65","4,739.65","4,739.65","4,739.65","","-0.49%"
"02/26/2015","4,763.21","4,763.21","4,763.21","4,763.21","","0.44%"
"02/25/2015","4,742.22","4,742.22","4,742.22","4,742.22","","-1.23%"
"02/24/2015","4,801.14","4,801.14","4,801.14","4,801.14","","-0.16%"
"02/23/2015","4,808.64","4,808.64","4,808.64","4,808.64","","0.13%"
"02/22/2015","4,802.17","4,802.17","4,802.17","4,802.17","","0.29%"
"02/19/2015","4,788.23","4,788.23","4,788.23","4,788.23","","-0.29%"
"02/18/2015","4,802.27","4,802.27","4,802.27","4,802.27","","0.04%"
"02/17/2015","4,800.40","4,800.40","4,800.40","4,800.40","","0.65%"
"02/16/2015","4,769.47","4,769.47","4,769.47","4,769.47","","-1.28%"
"02/15/2015","4,831.17","4,831.17","4,831.17","4,831.17","","-0.22%"
"02/12/2015","4,841.72","4,841.72","4,841.72","4,841.72","","0.65%"
"02/11/2015","4,810.53","4,810.53","4,810.53","4,810.53","","0.50%"
"02/10/2015","4,786.69","4,786.69","4,786.69","4,786.69","","1.57%"
"02/09/2015","4,712.56","4,712.56","4,712.56","4,712.56","","0.23%"
"02/08/2015","4,701.60","4,701.60","4,701.60","4,701.60","","0.35%"
"02/05/2015","4,685.03","4,685.03","4,685.03","4,685.03","","0.36%"
"02/04/2015","4,668.05","4,668.05","4,668.05","4,668.05","","0.25%"
"02/03/2015","4,656.47","4,656.47","4,656.47","4,656.47","","0.82%"
"02/02/2015","4,618.43","4,618.43","4,618.43","4,618.43","","-0.78%"
"02/01/2015","4,654.95","4,654.95","4,654.95","4,654.95","","-1.46%"
"01/29/2015","4,724.04","4,724.04","4,724.04","4,724.04","","-0.50%"
"01/28/2015","4,747.63","4,747.63","4,747.63","4,747.63","","-0.20%"
"01/27/2015","4,757.10","4,757.10","4,757.10","4,757.10","","1.04%"
"01/26/2015","4,708.33","4,708.33","4,708.33","4,708.33","","-0.18%"
"01/25/2015","4,716.76","4,716.76","4,716.76","4,716.76","","-1.69%"
"01/22/2015","4,797.95","4,797.95","4,797.95","4,797.95","","0.31%"
"01/21/2015","4,783.21","4,783.21","4,783.21","4,783.21","","-1.52%"
"01/20/2015","4,856.94","4,856.94","4,856.94","4,856.94","","-0.21%"
"01/19/2015","4,867.08","4,867.08","4,867.08","4,867.08","","-1.02%"
"01/18/2015","4,917.37","4,917.37","4,917.37","4,917.37","","-0.78%"
"01/15/2015","4,956.09","4,956.09","4,956.09","4,956.09","","0.09%"
"01/14/2015","4,951.68","4,951.68","4,951.68","4,951.68","","-0.36%"
"01/13/2015","4,969.73","4,969.73","4,969.73","4,969.73","","0.26%"
"01/12/2015","4,956.92","4,956.92","4,956.92","4,956.92","","0.26%"
"01/11/2015","4,943.99","4,943.99","4,943.99","4,943.99","","-0.50%"
"01/08/2015","4,968.71","4,968.71","4,968.71","4,968.71","","0.10%"
"01/07/2015","4,963.66","4,963.66","4,963.66","4,963.66","","-0.12%"
"01/06/2015","4,969.67","4,969.67","4,969.67","4,969.67","","0.88%"
"01/05/2015","4,926.40","4,926.40","4,926.40","4,926.40","","-0.31%"
"01/01/2015","4,941.51","4,941.51","4,941.51","4,941.51","","1.57%"
"12/30/2014","4,864.96","4,864.96","4,864.96","4,864.96","","1.06%"
"12/29/2014","4,814.16","4,814.16","4,814.16","4,814.16","","0.27%"
"12/28/2014","4,801.34","4,801.34","4,801.34","4,801.34","","-0.46%"
"12/24/2014","4,823.57","4,823.57","4,823.57","4,823.57","","-0.31%"
"12/23/2014","4,838.63","4,838.63","4,838.63","4,838.63","","-0.61%"
"12/22/2014","4,868.47","4,868.47","4,868.47","4,868.47","","0.39%"
"12/21/2014","4,849.68","4,849.68","4,849.68","4,849.68","","-0.14%"
"12/18/2014","4,856.41","4,856.41","4,856.41","4,856.41","","0.38%"
"12/17/2014","4,837.92","4,837.92","4,837.92","4,837.92","","-0.83%"
"12/15/2014","4,878.65","4,878.65","4,878.65","4,878.65","","-0.29%"
"12/14/2014","4,892.95","4,892.95","4,892.95","4,892.95","","-0.81%"
"12/11/2014","4,933.03","4,933.03","4,933.03","4,933.03","","-0.22%"
"12/10/2014","4,943.72","4,943.72","4,943.72","4,943.72","","-0.01%"
"12/09/2014","4,944.03","4,944.03","4,944.03","4,944.03","","0.27%"
"12/08/2014","4,930.82","4,930.82","4,930.82","4,930.82","","0.01%"
"12/07/2014","4,930.37","4,930.37","4,930.37","4,930.37","","-0.63%"
"12/04/2014","4,961.84","4,961.84","4,961.84","4,961.84","","-0.60%"
"12/03/2014","4,992.00","4,992.00","4,992.00","4,992.00","","1.20%"
"12/02/2014","4,932.89","4,932.89","4,932.89","4,932.89","","1.32%"
"12/01/2014","4,868.64","4,868.64","4,868.64","4,868.64","","2.08%"
"11/30/2014","4,769.42","4,769.42","4,769.42","4,769.42","","-0.07%"
"11/27/2014","4,772.55","4,772.55","4,772.55","4,772.55","","0.34%"
"11/26/2014","4,756.61","4,756.61","4,756.61","4,756.61","","-1.00%"
"11/25/2014","4,804.45","4,804.45","4,804.45","4,804.45","","0.75%"
"11/24/2014","4,768.90","4,768.90","4,768.90","4,768.90","","-1.43%"
"11/23/2014","4,838.11","4,838.11","4,838.11","4,838.11","","-1.26%"
"11/20/2014","4,899.60","4,899.60","4,899.60","4,899.60","","-0.54%"
"11/19/2014","4,926.23","4,926.23","4,926.23","4,926.23","","0.56%"
"11/18/2014","4,898.82","4,898.82","4,898.82","4,898.82","","-0.38%"
"11/17/2014","4,917.42","4,917.42","4,917.42","4,917.42","","-0.94%"
"11/16/2014","4,963.89","4,963.89","4,963.89","4,963.89","","-0.41%"
"11/13/2014","4,984.46","4,984.46","4,984.46","4,984.46","","-0.42%"
"11/12/2014","5,005.65","5,005.65","5,005.65","5,005.65","","1.44%"
"11/11/2014","4,934.78","4,934.78","4,934.78","4,934.78","","0.41%"
"11/10/2014","4,914.71","4,914.71","4,914.71","4,914.71","","-0.48%"
"11/09/2014","4,938.65","4,938.65","4,938.65","4,938.65","","-1.72%"
"11/06/2014","5,025.10","5,025.10","5,025.10","5,025.10","","0.16%"
"11/05/2014","5,017.22","5,017.22","5,017.22","5,017.22","","-0.95%"
"11/03/2014","5,065.14","5,065.14","5,065.14","5,065.14","","-0.79%"
"11/02/2014","5,105.22","5,105.22","5,105.22","5,105.22","","-1.31%"
"10/30/2014","5,173.23","5,173.23","5,173.23","5,173.23","","1.25%"
"10/29/2014","5,109.42","5,109.42","5,109.42","5,109.42","","-0.38%"
"10/28/2014","5,128.84","5,128.84","5,128.84","5,128.84","","-0.55%"
"10/27/2014","5,157.24","5,157.24","5,157.24","5,157.24","","0.89%"
"10/26/2014","5,111.63","5,111.63","5,111.63","5,111.63","","-0.82%"
"10/23/2014","5,154.10","5,154.10","5,154.10","5,154.10","","-0.31%"
"10/22/2014","5,170.15","5,170.15","5,170.15","5,170.15","","-1.22%"
"10/21/2014","5,233.82","5,233.82","5,233.82","5,233.82","","1.74%"
"10/20/2014","5,144.50","5,144.50","5,144.50","5,144.50","","-0.62%"
"10/19/2014","5,176.75","5,176.75","5,176.75","5,176.75","","-2.06%"
"10/16/2014","5,285.83","5,285.83","5,285.83","5,285.83","","-0.55%"
"10/15/2014","5,315.11","5,315.11","5,315.11","5,315.11","","0.43%"
"10/14/2014","5,292.60","5,292.60","5,292.60","5,292.60","","-0.31%"
"10/13/2014","5,309.24","5,309.24","5,309.24","5,309.24","","-0.46%"
"10/12/2014","5,334.03","5,334.03","5,334.03","5,334.03","","1.84%"
"10/02/2014","5,237.72","5,237.72","5,237.72","5,237.72","","1.64%"
"10/01/2014","5,153.26","5,153.26","5,153.26","5,153.26","","1.56%"
"09/30/2014","5,074.30","5,074.30","5,074.30","5,074.30","","0.47%"
"09/29/2014","5,050.34","5,050.34","5,050.34","5,050.34","","-0.43%"
"09/28/2014","5,072.20","5,072.20","5,072.20","5,072.20","","0.90%"
"09/25/2014","5,026.92","5,026.92","5,026.92","5,026.92","","0.95%"
"09/24/2014","4,979.72","4,979.72","4,979.72","4,979.72","","0.25%"
"09/23/2014","4,967.11","4,967.11","4,967.11","4,967.11","","0.86%"
"09/22/2014","4,924.52","4,924.52","4,924.52","4,924.52","","0.23%"
"09/21/2014","4,913.24","4,913.24","4,913.24","4,913.24","","0.97%"
"09/18/2014","4,866.19","4,866.19","4,866.19","4,866.19","","1.41%"
"09/17/2014","4,798.39","4,798.39","4,798.39","4,798.39","","0.82%"
"09/16/2014","4,759.39","4,759.39","4,759.39","4,759.39","","1.05%"
"09/15/2014","4,709.91","4,709.91","4,709.91","4,709.91","","-0.08%"
"09/14/2014","4,713.58","4,713.58","4,713.58","4,713.58","","0.81%"
"09/11/2014","4,675.91","4,675.91","4,675.91","4,675.91","","0.27%"
"09/10/2014","4,663.13","4,663.13","4,663.13","4,663.13","","0.34%"
"09/09/2014","4,647.43","4,647.43","4,647.43","4,647.43","","0.83%"
"09/08/2014","4,608.95","4,608.95","4,608.95","4,608.95","","-0.70%"
"09/07/2014","4,641.45","4,641.45","4,641.45","4,641.45","","-0.02%"
"09/04/2014","4,642.37","4,642.37","4,642.37","4,642.37","","0.21%"
"09/03/2014","4,632.46","4,632.46","4,632.46","4,632.46","","0.65%"
"09/02/2014","4,602.43","4,602.43","4,602.43","4,602.43","","1.04%"
"09/01/2014","4,554.97","4,554.97","4,554.97","4,554.97","","0.12%"
"08/31/2014","4,549.51","4,549.51","4,549.51","4,549.51","","-0.62%"
"08/28/2014","4,577.99","4,577.99","4,577.99","4,577.99","","-0.47%"
"08/27/2014","4,599.46","4,599.46","4,599.46","4,599.46","","0.19%"
"08/26/2014","4,590.65","4,590.65","4,590.65","4,590.65","","0.58%"
"08/25/2014","4,564.34","4,564.34","4,564.34","4,564.34","","0.52%"
"08/24/2014","4,540.60","4,540.60","4,540.60","4,540.60","","-0.14%"
"08/21/2014","4,547.05","4,547.05","4,547.05","4,547.05","","-0.15%"
"08/20/2014","4,553.86","4,553.86","4,553.86","4,553.86","","-0.49%"
"08/19/2014","4,576.36","4,576.36","4,576.36","4,576.36","","0.49%"
"08/18/2014","4,554.14","4,554.14","4,554.14","4,554.14","","-0.01%"
"08/14/2014","4,554.51","4,554.51","4,554.51","4,554.51","","0.60%"
"08/13/2014","4,527.21","4,527.21","4,527.21","4,527.21","","0.02%"
"08/12/2014","4,526.49","4,526.49","4,526.49","4,526.49","","-0.85%"
"08/11/2014","4,565.13","4,565.13","4,565.13","4,565.13","","0.76%"
"08/10/2014","4,530.83","4,530.83","4,530.83","4,530.83","","1.00%"
"08/07/2014","4,486.19","4,486.19","4,486.19","4,486.19","","0.03%"
"08/06/2014","4,484.90","4,484.90","4,484.90","4,484.90","","0.28%"
"08/05/2014","4,472.17","4,472.17","4,472.17","4,472.17","","0.12%"
"08/04/2014","4,467.00","4,467.00","4,467.00","4,467.00","","1.05%"
"08/03/2014","4,420.61","4,420.61","4,420.61","4,420.61","","-0.15%"
"07/24/2014","4,427.15","4,427.15","4,427.15","4,427.15","","0.88%"
"07/23/2014","4,388.68","4,388.68","4,388.68","4,388.68","","-0.81%"
"07/22/2014","4,424.60","4,424.60","4,424.60","4,424.60","","0.67%"
"07/21/2014","4,394.94","4,394.94","4,394.94","4,394.94","","0.47%"
"07/20/2014","4,374.19","4,374.19","4,374.19","4,374.19","","-0.41%"
"07/17/2014","4,392.15","4,392.15","4,392.15","4,392.15","","0.06%"
"07/16/2014","4,389.35","4,389.35","4,389.35","4,389.35","","0.61%"
"07/15/2014","4,362.78","4,362.78","4,362.78","4,362.78","","-0.32%"
"07/14/2014","4,376.89","4,376.89","4,376.89","4,376.89","","0.75%"
"07/13/2014","4,344.36","4,344.36","4,344.36","4,344.36","","-0.43%"
"07/10/2014","4,363.08","4,363.08","4,363.08","4,363.08","","-0.18%"
"07/09/2014","4,371.00","4,371.00","4,371.00","4,371.00","","-0.13%"
"07/08/2014","4,376.52","4,376.52","4,376.52","4,376.52","","-0.01%"
"07/07/2014","4,376.77","4,376.77","4,376.77","4,376.77","","-0.78%"
"07/06/2014","4,411.15","4,411.15","4,411.15","4,411.15","","-0.56%"
"07/03/2014","4,436.20","4,436.20","4,436.20","4,436.20","","-0.68%"
"07/02/2014","4,466.61","4,466.61","4,466.61","4,466.61","","-0.31%"
"06/30/2014","4,480.52","4,480.52","4,480.52","4,480.52","","-0.15%"
"06/29/2014","4,487.07","4,487.07","4,487.07","4,487.07","","1.76%"
"06/26/2014","4,409.42","4,409.42","4,409.42","4,409.42","","0.13%"
"06/25/2014","4,403.64","4,403.64","4,403.64","4,403.64","","0.24%"
"06/24/2014","4,392.94","4,392.94","4,392.94","4,392.94","","0.57%"
"06/23/2014","4,367.89","4,367.89","4,367.89","4,367.89","","1.06%"
"06/22/2014","4,322.26","4,322.26","4,322.26","4,322.26","","-0.14%"
"06/19/2014","4,328.40","4,328.40","4,328.40","4,328.40","","-0.28%"
"06/18/2014","4,340.46","4,340.46","4,340.46","4,340.46","","0.04%"
"06/17/2014","4,338.87","4,338.87","4,338.87","4,338.87","","-0.46%"
"06/16/2014","4,358.75","4,358.75","4,358.75","4,358.75","","-0.06%"
"06/15/2014","4,361.58","4,361.58","4,361.58","4,361.58","","-1.07%"
"06/12/2014","4,408.80","4,408.80","4,408.80","4,408.80","","-0.05%"
"06/11/2014","4,411.17","4,411.17","4,411.17","4,411.17","","0.21%"
"06/10/2014","4,401.88","4,401.88","4,401.88","4,401.88","","-0.32%"
"06/09/2014","4,415.96","4,415.96","4,415.96","4,415.96","","1.60%"
"06/08/2014","4,346.33","4,346.33","4,346.33","4,346.33","","-1.14%"
"06/05/2014","4,396.54","4,396.54","4,396.54","4,396.54","","-0.10%"
"06/04/2014","4,401.00","4,401.00","4,401.00","4,401.00","","-0.40%"
"06/03/2014","4,418.79","4,418.79","4,418.79","4,418.79","","-0.64%"
"06/02/2014","4,447.45","4,447.45","4,447.45","4,447.45","","-0.03%"
"06/01/2014","4,448.57","4,448.57","4,448.57","4,448.57","","0.41%"
"05/29/2014","4,430.47","4,430.47","4,430.47","4,430.47","","-0.01%"
"05/28/2014","4,430.98","4,430.98","4,430.98","4,430.98","","0.34%"
"05/27/2014","4,415.75","4,415.75","4,415.75","4,415.75","","0.85%"
"05/26/2014","4,378.34","4,378.34","4,378.34","4,378.34","","0.00%"
"05/25/2014","4,378.25","4,378.25","4,378.25","4,378.25","","-0.13%"
"05/22/2014","4,384.06","4,384.06","4,384.06","4,384.06","","-0.60%"
"05/21/2014","4,410.63","4,410.63","4,410.63","4,410.63","","1.08%"
"05/20/2014","4,363.49","4,363.49","4,363.49","4,363.49","","-0.02%"
"05/19/2014","4,364.27","4,364.27","4,364.27","4,364.27","","-0.87%"
"05/18/2014","4,402.50","4,402.50","4,402.50","4,402.50","","-0.33%"
"05/15/2014","4,416.95","4,416.95","4,416.95","4,416.95","","-0.91%"
"05/14/2014","4,457.49","4,457.49","4,457.49","4,457.49","","-0.88%"
"05/12/2014","4,497.12","4,497.12","4,497.12","4,497.12","","-0.03%"
"05/11/2014","4,498.34","4,498.34","4,498.34","4,498.34","","-1.25%"
"05/08/2014","4,555.11","4,555.11","4,555.11","4,555.11","","-0.45%"
"05/07/2014","4,575.50","4,575.50","4,575.50","4,575.50","","0.27%"
"05/06/2014","4,562.96","4,562.96","4,562.96","4,562.96","","1.25%"
"05/05/2014","4,506.44","4,506.44","4,506.44","4,506.44","","0.04%"
