"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2014","4,504.77","4,504.77","4,504.77","4,504.77","","-1.36%"
"04/30/2014","4,566.85","4,566.85","4,566.85","4,566.85","","0.00%"
"04/29/2014","4,567.04","4,567.04","4,567.04","4,567.04","","-1.25%"
"04/28/2014","4,624.75","4,624.75","4,624.75","4,624.75","","-0.89%"
"04/27/2014","4,666.41","4,666.41","4,666.41","4,666.41","","-0.77%"
"04/24/2014","4,702.45","4,702.45","4,702.45","4,702.45","","0.18%"
"04/23/2014","4,694.21","4,694.21","4,694.21","4,694.21","","0.73%"
"04/22/2014","4,659.99","4,659.99","4,659.99","4,659.99","","0.24%"
"04/21/2014","4,648.75","4,648.75","4,648.75","4,648.75","","0.70%"
"04/20/2014","4,616.44","4,616.44","4,616.44","4,616.44","","0.38%"
"04/17/2014","4,598.91","4,598.91","4,598.91","4,598.91","","0.19%"
"04/16/2014","4,590.14","4,590.14","4,590.14","4,590.14","","-0.36%"
"04/15/2014","4,606.75","4,606.75","4,606.75","4,606.75","","0.73%"
"04/13/2014","4,573.56","4,573.56","4,573.56","4,573.56","","-0.42%"
"04/10/2014","4,592.73","4,592.73","4,592.73","4,592.73","","-0.03%"
"04/09/2014","4,594.33","4,594.33","4,594.33","4,594.33","","0.16%"
"04/08/2014","4,586.91","4,586.91","4,586.91","4,586.91","","-0.46%"
"04/07/2014","4,608.29","4,608.29","4,608.29","4,608.29","","0.43%"
"04/06/2014","4,588.78","4,588.78","4,588.78","4,588.78","","-0.70%"
"04/03/2014","4,621.22","4,621.22","4,621.22","4,621.22","","0.55%"
"04/02/2014","4,595.80","4,595.80","4,595.80","4,595.80","","1.52%"
"04/01/2014","4,526.94","4,526.94","4,526.94","4,526.94","","0.78%"
"03/31/2014","4,491.98","4,491.98","4,491.98","4,491.98","","0.30%"
"03/30/2014","4,478.68","4,478.68","4,478.68","4,478.68","","-0.65%"
"03/27/2014","4,508.05","4,508.05","4,508.05","4,508.05","","0.21%"
"03/25/2014","4,498.77","4,498.77","4,498.77","4,498.77","","0.73%"
"03/24/2014","4,466.08","4,466.08","4,466.08","4,466.08","","-1.18%"
"03/23/2014","4,519.54","4,519.54","4,519.54","4,519.54","","-0.86%"
"03/20/2014","4,558.93","4,558.93","4,558.93","4,558.93","","0.88%"
"03/19/2014","4,519.02","4,519.02","4,519.02","4,519.02","","-0.79%"
"03/18/2014","4,554.78","4,554.78","4,554.78","4,554.78","","-0.79%"
"03/16/2014","4,591.17","4,591.17","4,591.17","4,591.17","","-0.95%"
"03/13/2014","4,635.33","4,635.33","4,635.33","4,635.33","","-0.54%"
"03/12/2014","4,660.52","4,660.52","4,660.52","4,660.52","","-0.26%"
"03/11/2014","4,672.63","4,672.63","4,672.63","4,672.63","","0.15%"
"03/10/2014","4,665.56","4,665.56","4,665.56","4,665.56","","-0.46%"
"03/09/2014","4,687.19","4,687.19","4,687.19","4,687.19","","-0.26%"
"03/06/2014","4,699.62","4,699.62","4,699.62","4,699.62","","0.04%"
"03/05/2014","4,697.54","4,697.54","4,697.54","4,697.54","","-0.13%"
"03/04/2014","4,703.87","4,703.87","4,703.87","4,703.87","","0.36%"
"03/03/2014","4,687.19","4,687.19","4,687.19","4,687.19","","-0.22%"
"03/02/2014","4,697.30","4,697.30","4,697.30","4,697.30","","-1.11%"
"02/27/2014","4,749.86","4,749.86","4,749.86","4,749.86","","-0.01%"
"02/26/2014","4,750.26","4,750.26","4,750.26","4,750.26","","-0.14%"
"02/25/2014","4,756.88","4,756.88","4,756.88","4,756.88","","0.11%"
"02/24/2014","4,751.58","4,751.58","4,751.58","4,751.58","","0.51%"
"02/23/2014","4,727.44","4,727.44","4,727.44","4,727.44","","-0.71%"
"02/20/2014","4,761.18","4,761.18","4,761.18","4,761.18","","0.25%"
"02/19/2014","4,749.23","4,749.23","4,749.23","4,749.23","","1.66%"
"02/18/2014","4,671.56","4,671.56","4,671.56","4,671.56","","-0.27%"
"02/17/2014","4,684.07","4,684.07","4,684.07","4,684.07","","-0.63%"
"02/16/2014","4,713.87","4,713.87","4,713.87","4,713.87","","-0.95%"
"02/13/2014","4,759.32","4,759.32","4,759.32","4,759.32","","-0.09%"
"02/12/2014","4,763.71","4,763.71","4,763.71","4,763.71","","0.01%"
"02/11/2014","4,763.46","4,763.46","4,763.46","4,763.46","","-0.72%"
"02/10/2014","4,797.97","4,797.97","4,797.97","4,797.97","","-0.51%"
"02/09/2014","4,822.71","4,822.71","4,822.71","4,822.71","","-0.46%"
"02/06/2014","4,845.08","4,845.08","4,845.08","4,845.08","","0.70%"
"02/05/2014","4,811.49","4,811.49","4,811.49","4,811.49","","0.04%"
"02/04/2014","4,809.54","4,809.54","4,809.54","4,809.54","","-0.35%"
"02/03/2014","4,826.51","4,826.51","4,826.51","4,826.51","","0.81%"
"02/02/2014","4,787.66","4,787.66","4,787.66","4,787.66","","0.73%"
"01/30/2014","4,753.17","4,753.17","4,753.17","4,753.17","","0.10%"
"01/29/2014","4,748.51","4,748.51","4,748.51","4,748.51","","0.89%"
"01/28/2014","4,706.54","4,706.54","4,706.54","4,706.54","","-0.95%"
"01/27/2014","4,751.61","4,751.61","4,751.61","4,751.61","","-0.14%"
"01/26/2014","4,758.37","4,758.37","4,758.37","4,758.37","","1.18%"
"01/23/2014","4,702.66","4,702.66","4,702.66","4,702.66","","1.34%"
"01/22/2014","4,640.55","4,640.55","4,640.55","4,640.55","","1.22%"
"01/21/2014","4,584.62","4,584.62","4,584.62","4,584.62","","0.75%"
"01/20/2014","4,550.47","4,550.47","4,550.47","4,550.47","","-0.33%"
"01/19/2014","4,565.40","4,565.40","4,565.40","4,565.40","","1.02%"
"01/16/2014","4,519.35","4,519.35","4,519.35","4,519.35","","0.56%"
"01/15/2014","4,494.02","4,494.02","4,494.02","4,494.02","","0.88%"
"01/13/2014","4,454.83","4,454.83","4,454.83","4,454.83","","0.38%"
"01/12/2014","4,437.81","4,437.81","4,437.81","4,437.81","","0.68%"
"01/09/2014","4,407.82","4,407.82","4,407.82","4,407.82","","0.38%"
"01/08/2014","4,391.27","4,391.27","4,391.27","4,391.27","","1.40%"
"01/07/2014","4,330.63","4,330.63","4,330.63","4,330.63","","0.80%"
"01/06/2014","4,296.34","4,296.34","4,296.34","4,296.34","","-0.41%"
"01/02/2014","4,314.09","4,314.09","4,314.09","4,314.09","","0.65%"
"01/01/2014","4,286.15","4,286.15","4,286.15","4,286.15","","0.46%"
"12/30/2013","4,266.55","4,266.55","4,266.55","4,266.55","","1.35%"
"12/29/2013","4,209.69","4,209.69","4,209.69","4,209.69","","0.21%"
"12/26/2013","4,200.96","4,200.96","4,200.96","4,200.96","","-0.66%"
"12/24/2013","4,228.90","4,228.90","4,228.90","4,228.90","","-0.85%"
"12/23/2013","4,265.24","4,265.24","4,265.24","4,265.24","","-0.55%"
"12/22/2013","4,288.86","4,288.86","4,288.86","4,288.86","","1.04%"
"12/19/2013","4,244.63","4,244.63","4,244.63","4,244.63","","0.11%"
"12/18/2013","4,240.12","4,240.12","4,240.12","4,240.12","","-0.71%"
"12/17/2013","4,270.58","4,270.58","4,270.58","4,270.58","","-0.24%"
"12/15/2013","4,280.72","4,280.72","4,280.72","4,280.72","","-0.44%"
"12/12/2013","4,299.58","4,299.58","4,299.58","4,299.58","","-0.79%"
"12/11/2013","4,333.79","4,333.79","4,333.79","4,333.79","","0.10%"
"12/10/2013","4,329.53","4,329.53","4,329.53","4,329.53","","0.93%"
"12/09/2013","4,289.82","4,289.82","4,289.82","4,289.82","","-0.30%"
"12/08/2013","4,302.56","4,302.56","4,302.56","4,302.56","","0.59%"
"12/05/2013","4,277.39","4,277.39","4,277.39","4,277.39","","-0.39%"
"12/04/2013","4,294.22","4,294.22","4,294.22","4,294.22","","-0.38%"
"12/03/2013","4,310.72","4,310.72","4,310.72","4,310.72","","2.69%"
"12/02/2013","4,197.92","4,197.92","4,197.92","4,197.92","","1.22%"
"12/01/2013","4,147.20","4,147.20","4,147.20","4,147.20","","-1.97%"
"11/28/2013","4,230.72","4,230.72","4,230.72","4,230.72","","-0.89%"
"11/27/2013","4,268.65","4,268.65","4,268.65","4,268.65","","-0.21%"
"11/26/2013","4,277.54","4,277.54","4,277.54","4,277.54","","-1.78%"
"11/25/2013","4,354.88","4,354.88","4,354.88","4,354.88","","0.70%"
"11/24/2013","4,324.70","4,324.70","4,324.70","4,324.70","","-1.62%"
"11/21/2013","4,395.93","4,395.93","4,395.93","4,395.93","","-0.98%"
"11/20/2013","4,439.59","4,439.59","4,439.59","4,439.59","","1.33%"
"11/19/2013","4,381.37","4,381.37","4,381.37","4,381.37","","2.38%"
"11/18/2013","4,279.42","4,279.42","4,279.42","4,279.42","","0.54%"
"11/17/2013","4,256.42","4,256.42","4,256.42","4,256.42","","0.35%"
"11/14/2013","4,241.54","4,241.54","4,241.54","4,241.54","","0.68%"
"11/13/2013","4,212.72","4,212.72","4,212.72","4,212.72","","0.36%"
"11/12/2013","4,197.71","4,197.71","4,197.71","4,197.71","","-0.02%"
"11/11/2013","4,198.50","4,198.50","4,198.50","4,198.50","","-1.09%"
"11/10/2013","4,244.70","4,244.70","4,244.70","4,244.70","","1.05%"
"11/07/2013","4,200.80","4,200.80","4,200.80","4,200.80","","2.16%"
"11/06/2013","4,111.96","4,111.96","4,111.96","4,111.96","","0.53%"
"11/05/2013","4,090.12","4,090.12","4,090.12","4,090.12","","0.12%"
"11/04/2013","4,085.20","4,085.20","4,085.20","4,085.20","","2.30%"
"11/03/2013","3,993.33","3,993.33","3,993.33","3,993.33","","0.65%"
"10/31/2013","3,967.72","3,967.72","3,967.72","3,967.72","","0.55%"
"10/30/2013","3,946.01","3,946.01","3,946.01","3,946.01","","-1.08%"
"10/29/2013","3,989.14","3,989.14","3,989.14","3,989.14","","0.95%"
"10/28/2013","3,951.50","3,951.50","3,951.50","3,951.50","","1.08%"
"10/27/2013","3,909.14","3,909.14","3,909.14","3,909.14","","2.89%"
"10/24/2013","3,799.27","3,799.27","3,799.27","3,799.27","","-2.18%"
"10/23/2013","3,883.86","3,883.86","3,883.86","3,883.86","","1.81%"
"10/22/2013","3,814.66","3,814.66","3,814.66","3,814.66","","1.35%"
"10/21/2013","3,763.88","3,763.88","3,763.88","3,763.88","","-0.21%"
"10/20/2013","3,771.68","3,771.68","3,771.68","3,771.68","","-1.87%"
"10/10/2013","3,843.55","3,843.55","3,843.55","3,843.55","","0.58%"
"10/09/2013","3,821.56","3,821.56","3,821.56","3,821.56","","0.77%"
"10/08/2013","3,792.35","3,792.35","3,792.35","3,792.35","","-1.68%"
"10/07/2013","3,857.25","3,857.25","3,857.25","3,857.25","","-0.65%"
"10/06/2013","3,882.33","3,882.33","3,882.33","3,882.33","","-1.67%"
"10/03/2013","3,948.44","3,948.44","3,948.44","3,948.44","","-0.15%"
"10/02/2013","3,954.48","3,954.48","3,954.48","3,954.48","","0.66%"
"10/01/2013","3,928.48","3,928.48","3,928.48","3,928.48","","-0.23%"
"09/30/2013","3,937.68","3,937.68","3,937.68","3,937.68","","-0.78%"
"09/29/2013","3,968.79","3,968.79","3,968.79","3,968.79","","-1.11%"
"09/26/2013","4,013.37","4,013.37","4,013.37","4,013.37","","0.19%"
"09/25/2013","4,005.92","4,005.92","4,005.92","4,005.92","","-0.60%"
"09/24/2013","4,030.09","4,030.09","4,030.09","4,030.09","","0.22%"
"09/23/2013","4,021.08","4,021.08","4,021.08","4,021.08","","-0.39%"
"09/22/2013","4,036.78","4,036.78","4,036.78","4,036.78","","-1.49%"
"09/19/2013","4,097.71","4,097.71","4,097.71","4,097.71","","-0.45%"
"09/18/2013","4,116.16","4,116.16","4,116.16","4,116.16","","-0.06%"
"09/17/2013","4,118.81","4,118.81","4,118.81","4,118.81","","-0.46%"
"09/16/2013","4,137.93","4,137.93","4,137.93","4,137.93","","0.34%"
"09/15/2013","4,123.90","4,123.90","4,123.90","4,123.90","","1.13%"
"09/12/2013","4,077.94","4,077.94","4,077.94","4,077.94","","0.02%"
"09/11/2013","4,076.96","4,076.96","4,076.96","4,076.96","","0.08%"
"09/10/2013","4,073.63","4,073.63","4,073.63","4,073.63","","0.06%"
"09/09/2013","4,071.16","4,071.16","4,071.16","4,071.16","","-0.15%"
"09/08/2013","4,077.36","4,077.36","4,077.36","4,077.36","","-1.00%"
"09/05/2013","4,118.49","4,118.49","4,118.49","4,118.49","","-0.23%"
"09/04/2013","4,128.18","4,128.18","4,128.18","4,128.18","","0.01%"
"09/03/2013","4,127.61","4,127.61","4,127.61","4,127.61","","0.66%"
"09/02/2013","4,100.35","4,100.35","4,100.35","4,100.35","","-0.96%"
"09/01/2013","4,140.30","4,140.30","4,140.30","4,140.30","","0.31%"
"08/29/2013","4,127.48","4,127.48","4,127.48","4,127.48","","-0.11%"
"08/27/2013","4,132.13","4,132.13","4,132.13","4,132.13","","-0.05%"
"08/26/2013","4,134.12","4,134.12","4,134.12","4,134.12","","-0.70%"
"08/25/2013","4,163.18","4,163.18","4,163.18","4,163.18","","0.92%"
"08/22/2013","4,125.27","4,125.27","4,125.27","4,125.27","","1.39%"
"08/21/2013","4,068.72","4,068.72","4,068.72","4,068.72","","-0.34%"
"08/20/2013","4,082.67","4,082.67","4,082.67","4,082.67","","-0.03%"
"08/19/2013","4,083.91","4,083.91","4,083.91","4,083.91","","1.24%"
"08/18/2013","4,033.77","4,033.77","4,033.77","4,033.77","","1.26%"
"08/14/2013","3,983.46","3,983.46","3,983.46","3,983.46","","0.10%"
"08/13/2013","3,979.35","3,979.35","3,979.35","3,979.35","","1.60%"
"08/12/2013","3,916.83","3,916.83","3,916.83","3,916.83","","0.64%"
"08/05/2013","3,891.97","3,891.97","3,891.97","3,891.97","","-0.51%"
"08/01/2013","3,911.75","3,911.75","3,911.75","3,911.75","","-0.74%"
"07/31/2013","3,940.80","3,940.80","3,940.80","3,940.80","","-0.41%"
"07/30/2013","3,957.20","3,957.20","3,957.20","3,957.20","","-0.45%"
"07/29/2013","3,975.12","3,975.12","3,975.12","3,975.12","","1.41%"
"07/28/2013","3,919.72","3,919.72","3,919.72","3,919.72","","-1.49%"
"07/25/2013","3,979.19","3,979.19","3,979.19","3,979.19","","-2.39%"
"07/24/2013","4,076.50","4,076.50","4,076.50","4,076.50","","3.74%"
"07/23/2013","3,929.57","3,929.57","3,929.57","3,929.57","","-3.09%"
"07/22/2013","4,054.74","4,054.74","4,054.74","4,054.74","","-0.86%"
"07/21/2013","4,090.02","4,090.02","4,090.02","4,090.02","","-3.16%"
"07/18/2013","4,223.61","4,223.61","4,223.61","4,223.61","","-1.41%"
"07/17/2013","4,284.13","4,284.13","4,284.13","4,284.13","","-0.27%"
"07/16/2013","4,295.83","4,295.83","4,295.83","4,295.83","","0.48%"
"07/15/2013","4,275.49","4,275.49","4,275.49","4,275.49","","1.64%"
"07/14/2013","4,206.60","4,206.60","4,206.60","4,206.60","","-1.32%"
"07/11/2013","4,262.93","4,262.93","4,262.93","4,262.93","","-1.90%"
"07/10/2013","4,345.45","4,345.45","4,345.45","4,345.45","","0.56%"
"07/09/2013","4,321.31","4,321.31","4,321.31","4,321.31","","1.36%"
"07/08/2013","4,263.23","4,263.23","4,263.23","4,263.23","","-0.35%"
"07/07/2013","4,278.09","4,278.09","4,278.09","4,278.09","","0.18%"
"07/04/2013","4,270.42","4,270.42","4,270.42","4,270.42","","0.91%"
"07/03/2013","4,231.95","4,231.95","4,231.95","4,231.95","","0.18%"
"07/02/2013","4,224.16","4,224.16","4,224.16","4,224.16","","2.91%"
"06/30/2013","4,104.64","4,104.64","4,104.64","4,104.64","","-1.07%"
"06/27/2013","4,149.16","4,149.16","4,149.16","4,149.16","","-0.98%"
"06/26/2013","4,190.09","4,190.09","4,190.09","4,190.09","","1.05%"
"06/24/2013","4,146.55","4,146.55","4,146.55","4,146.55","","-0.57%"
"06/23/2013","4,170.15","4,170.15","4,170.15","4,170.15","","-1.04%"
"06/20/2013","4,213.92","4,213.92","4,213.92","4,213.92","","-1.06%"
"06/19/2013","4,259.21","4,259.21","4,259.21","4,259.21","","1.79%"
"06/18/2013","4,184.46","4,184.46","4,184.46","4,184.46","","0.45%"
"06/17/2013","4,165.70","4,165.70","4,165.70","4,165.70","","-0.33%"
"06/16/2013","4,179.67","4,179.67","4,179.67","4,179.67","","2.45%"
"06/13/2013","4,079.80","4,079.80","4,079.80","4,079.80","","-0.57%"
"06/12/2013","4,103.39","4,103.39","4,103.39","4,103.39","","1.00%"
"06/11/2013","4,062.74","4,062.74","4,062.74","4,062.74","","1.40%"
"06/10/2013","4,006.83","4,006.83","4,006.83","4,006.83","","3.19%"
"06/09/2013","3,882.81","3,882.81","3,882.81","3,882.81","","-3.61%"
"06/06/2013","4,028.12","4,028.12","4,028.12","4,028.12","","-0.49%"
"06/05/2013","4,048.03","4,048.03","4,048.03","4,048.03","","1.85%"
"06/04/2013","3,974.48","3,974.48","3,974.48","3,974.48","","-0.01%"
"06/03/2013","3,974.97","3,974.97","3,974.97","3,974.97","","0.80%"
"06/02/2013","3,943.24","3,943.24","3,943.24","3,943.24","","1.68%"
"05/30/2013","3,878.07","3,878.07","3,878.07","3,878.07","","0.59%"
"05/29/2013","3,855.14","3,855.14","3,855.14","3,855.14","","2.59%"
"05/28/2013","3,757.99","3,757.99","3,757.99","3,757.99","","0.26%"
"05/27/2013","3,748.22","3,748.22","3,748.22","3,748.22","","1.74%"
"05/26/2013","3,683.98","3,683.98","3,683.98","3,683.98","","-2.08%"
"05/22/2013","3,762.08","3,762.08","3,762.08","3,762.08","","-1.84%"
"05/21/2013","3,832.62","3,832.62","3,832.62","3,832.62","","-1.79%"
"05/20/2013","3,902.39","3,902.39","3,902.39","3,902.39","","0.74%"
"05/19/2013","3,873.62","3,873.62","3,873.62","3,873.62","","2.65%"
"05/16/2013","3,773.78","3,773.78","3,773.78","3,773.78","","1.56%"
"05/15/2013","3,715.93","3,715.93","3,715.93","3,715.93","","-1.46%"
"05/14/2013","3,771.05","3,771.05","3,771.05","3,771.05","","2.48%"
"05/13/2013","3,679.83","3,679.83","3,679.83","3,679.83","","1.10%"
"05/12/2013","3,639.80","3,639.80","3,639.80","3,639.80","","2.26%"
"05/09/2013","3,559.25","3,559.25","3,559.25","3,559.25","","1.20%"
"05/08/2013","3,516.91","3,516.91","3,516.91","3,516.91","","-0.27%"
"05/07/2013","3,526.60","3,526.60","3,526.60","3,526.60","","1.57%"
"05/06/2013","3,472.17","3,472.17","3,472.17","3,472.17","","0.10%"
"05/05/2013","3,468.56","3,468.56","3,468.56","3,468.56","","0.01%"
"05/02/2013","3,468.18","3,468.18","3,468.18","3,468.18","","0.85%"
"04/30/2013","3,438.89","3,438.89","3,438.89","3,438.89","","-0.17%"
"04/29/2013","3,444.80","3,444.80","3,444.80","3,444.80","","-0.28%"
"04/28/2013","3,454.52","3,454.52","3,454.52","3,454.52","","-1.40%"
"04/25/2013","3,503.56","3,503.56","3,503.56","3,503.56","","-0.09%"
"04/24/2013","3,506.56","3,506.56","3,506.56","3,506.56","","-0.25%"
"04/23/2013","3,515.26","3,515.26","3,515.26","3,515.26","","-0.02%"
"04/22/2013","3,515.96","3,515.96","3,515.96","3,515.96","","-0.26%"
"04/21/2013","3,525.14","3,525.14","3,525.14","3,525.14","","-1.29%"
"04/18/2013","3,571.26","3,571.26","3,571.26","3,571.26","","-0.04%"
"04/17/2013","3,572.68","3,572.68","3,572.68","3,572.68","","0.03%"
"04/16/2013","3,571.49","3,571.49","3,571.49","3,571.49","","-1.79%"
"04/15/2013","3,636.76","3,636.76","3,636.76","3,636.76","","1.30%"
"04/11/2013","3,590.02","3,590.02","3,590.02","3,590.02","","-0.59%"
"04/10/2013","3,611.30","3,611.30","3,611.30","3,611.30","","0.47%"
"04/09/2013","3,594.42","3,594.42","3,594.42","3,594.42","","2.26%"
"04/08/2013","3,515.09","3,515.09","3,515.09","3,515.09","","0.62%"
"04/07/2013","3,493.27","3,493.27","3,493.27","3,493.27","","-0.42%"
"04/04/2013","3,507.85","3,507.85","3,507.85","3,507.85","","-0.52%"
"04/03/2013","3,526.13","3,526.13","3,526.13","3,526.13","","0.66%"
"04/02/2013","3,503.14","3,503.14","3,503.14","3,503.14","","1.30%"
"04/01/2013","3,458.10","3,458.10","3,458.10","3,458.10","","-3.68%"
"03/31/2013","3,590.04","3,590.04","3,590.04","3,590.04","","-2.49%"
"03/28/2013","3,681.65","3,681.65","3,681.65","3,681.65","","1.07%"
"03/27/2013","3,642.70","3,642.70","3,642.70","3,642.70","","-2.23%"
"03/25/2013","3,725.60","3,725.60","3,725.60","3,725.60","","-1.30%"
"03/24/2013","3,774.71","3,774.71","3,774.71","3,774.71","","-2.12%"
"03/20/2013","3,856.61","3,856.61","3,856.61","3,856.61","","-0.98%"
"03/19/2013","3,894.61","3,894.61","3,894.61","3,894.61","","0.83%"
"03/18/2013","3,862.70","3,862.70","3,862.70","3,862.70","","0.44%"
"03/14/2013","3,845.80","3,845.80","3,845.80","3,845.80","","0.25%"
"03/13/2013","3,836.11","3,836.11","3,836.11","3,836.11","","1.27%"
"03/12/2013","3,787.86","3,787.86","3,787.86","3,787.86","","0.69%"
"03/11/2013","3,761.97","3,761.97","3,761.97","3,761.97","","-0.79%"
"03/10/2013","3,791.86","3,791.86","3,791.86","3,791.86","","-1.07%"
"03/07/2013","3,832.85","3,832.85","3,832.85","3,832.85","","-0.57%"
"03/06/2013","3,854.65","3,854.65","3,854.65","3,854.65","","-0.77%"
"03/05/2013","3,884.50","3,884.50","3,884.50","3,884.50","","-0.26%"
"03/04/2013","3,894.59","3,894.59","3,894.59","3,894.59","","3.42%"
"03/03/2013","3,765.98","3,765.98","3,765.98","3,765.98","","-5.22%"
"02/28/2013","3,973.28","3,973.28","3,973.28","3,973.28","","0.41%"
"02/27/2013","3,956.89","3,956.89","3,956.89","3,956.89","","-2.74%"
"02/26/2013","4,068.40","4,068.40","4,068.40","4,068.40","","1.45%"
"02/25/2013","4,010.27","4,010.27","4,010.27","4,010.27","","-1.19%"
"02/24/2013","4,058.65","4,058.65","4,058.65","4,058.65","","-2.33%"
"02/20/2013","4,155.45","4,155.45","4,155.45","4,155.45","","-1.30%"
"02/19/2013","4,210.26","4,210.26","4,210.26","4,210.26","","-1.29%"
"02/18/2013","4,265.09","4,265.09","4,265.09","4,265.09","","-0.50%"
"02/17/2013","4,286.32","4,286.32","4,286.32","4,286.32","","-0.43%"
"02/14/2013","4,304.97","4,304.97","4,304.97","4,304.97","","1.21%"
"02/13/2013","4,253.45","4,253.45","4,253.45","4,253.45","","0.31%"
"02/12/2013","4,240.43","4,240.43","4,240.43","4,240.43","","-0.72%"
"02/11/2013","4,271.15","4,271.15","4,271.15","4,271.15","","0.53%"
"02/10/2013","4,248.44","4,248.44","4,248.44","4,248.44","","1.16%"
"02/07/2013","4,199.58","4,199.58","4,199.58","4,199.58","","-0.06%"
"02/06/2013","4,201.98","4,201.98","4,201.98","4,201.98","","0.25%"
"02/05/2013","4,191.50","4,191.50","4,191.50","4,191.50","","0.65%"
"02/04/2013","4,164.62","4,164.62","4,164.62","4,164.62","","0.02%"
"02/03/2013","4,163.82","4,163.82","4,163.82","4,163.82","","0.67%"
"01/31/2013","4,136.30","4,136.30","4,136.30","4,136.30","","0.23%"
"01/30/2013","4,126.75","4,126.75","4,126.75","4,126.75","","-0.67%"